ride_id,customer_id,driver_id,pickup_location,drop_location,city,ride_date,ride_time,ride_status,payment_status,ride_distance_km,ride_duration_min,ride_fare,payment_method
1150,1409,766,0436 Benjamin Route Suite 072,91670 Eileen Dale Suite 239,Chennai,2025-03-01,18:53:31,Cancelled,Failed,8.21,16,253.51,Card
1151,47,500,1662 Edwards Path,2459 Guerrero Glen Apt. 853,Delhi,2025-01-21,13:33:43,Completed,Paid,5.23,30,56.97,Wallet
1152,1062,382,6561 Brittney Junctions,86248 Gregory Drive Apt. 190,Hyderabad,2025-02-06,03:45:25,Completed,Paid,4.88,38,34.59,UPI
1153,528,85,8181 Jeffrey Radial,84864 Michelle Flats,Pune,2025-02-27,03:21:21,Ongoing,Failed,11.21,34,51.09,UPI
1154,1587,319,9973 Harris Stream Suite 853,91159 Timothy Glen Apt. 303,Pune,2025-02-03,09:56:04,Cancelled,Pending,9.23,33,373.14,UPI
1155,1989,290,2738 Kane Meadow Apt. 475,188 Gardner Prairie Suite 346,Kolkata,2025-01-31,20:46:59,Ongoing,Failed,12.04,36,409.98,Card
1156,1404,425,67809 Cunningham Crest Apt. 539,751 Peterson Extensions Suite 078,Mumbai,2025-02-26,02:21:40,Ongoing,Pending,2.24,14,480.48,UPI
1157,628,483,4885 Samantha Place Suite 386,6310 Mooney Via,Mumbai,2025-02-03,00:26:01,Cancelled,Paid,11.21,25,45.92,UPI
1158,122,814,885 Shawn Views Apt. 359,951 Amy Grove Apt. 873,Delhi,2025-03-03,15:17:28,Cancelled,Failed,3.75,10,398.73,Card
1159,1302,498,701 Crystal Fork Suite 026,73189 Daniel Junctions Apt. 461,Pune,2025-02-12,23:40:18,Ongoing,Pending,14.39,5,198.04,Card
1160,1941,651,77320 Wilson Street,5436 Spencer Cliffs Apt. 997,Chennai,2025-01-25,15:54:58,Ongoing,Failed,10.29,34,72.45,Cash
1161,401,645,1502 Morrow Mission Suite 024,9084 Rickey Isle Apt. 301,Pune,2025-01-19,20:58:01,Ongoing,Pending,8.72,40,209.45,UPI
1162,1878,844,7332 Jay Roads,29454 Sarah Stream,Mumbai,2025-02-01,11:10:24,Completed,Failed,8.09,11,187.55,Wallet
1163,1025,710,467 Gomez Walk Suite 797,609 Danny Common,Hyderabad,2025-02-13,05:51:36,Ongoing,Paid,14.77,12,120.6,Wallet
1164,414,708,312 Alicia Pines Suite 096,553 Noah Fields,Mumbai,2025-01-10,04:07:28,Cancelled,Failed,6.9,44,52.28,Wallet
1165,1834,973,25482 Erickson Centers,697 Scott Gateway,Bangalore,2025-01-20,04:11:51,Ongoing,Failed,14.29,28,237.28,Cash
1166,264,202,357 Ray Forges Apt. 375,8010 Tyrone Well Suite 098,Chennai,2025-02-22,01:39:00,Cancelled,Failed,13,39,435.73,Cash
1167,641,723,136 Haynes Orchard,318 Michael Course Suite 210,Mumbai,2025-01-24,11:53:23,Ongoing,Pending,11.85,18,206.97,Card
1168,1293,214,7173 Laura Freeway Apt. 200,43702 Hernandez Avenue Suite 694,Bangalore,2025-01-24,22:30:29,Cancelled,Failed,5.96,45,113.77,Wallet
1169,818,798,6827 Wood Place Apt. 466,4427 Hall Shoals,Hyderabad,2025-01-14,14:20:55,Ongoing,Failed,6.59,27,319.92,Card
1170,1672,196,0225 Timothy Rapid Suite 070,439 Bennett Port,Pune,2025-02-19,18:40:42,Completed,Pending,10.35,16,258.91,Wallet
1171,774,491,7471 Donald Gardens Apt. 404,187 Mark Streets Suite 003,Mumbai,2025-02-15,12:46:25,Cancelled,Failed,9.95,41,261.28,UPI
1172,1471,864,5571 Madeline Islands Apt. 792,809 Rodriguez View Suite 245,Hyderabad,2025-01-20,04:14:23,Completed,Pending,1.26,43,335.11,Cash
1173,529,992,378 Christine Spur Apt. 044,1462 Alyssa Skyway Apt. 405,Mumbai,2025-02-22,03:39:01,Completed,Failed,4.22,35,233.33,Wallet
1174,1751,740,3382 Mills Burg Apt. 331,6196 Sheri Orchard Suite 018,Chennai,2025-02-04,09:38:15,Cancelled,Paid,6.23,6,165.3,Wallet
1175,1185,427,32752 Tina Crossing,97449 Rush Spurs,Mumbai,2025-02-20,02:30:25,Ongoing,Paid,6.72,33,92.74,Card
1176,1428,881,80942 Ferguson Knolls Apt. 740,33331 Alexis Roads,Hyderabad,2025-02-17,03:10:29,Cancelled,Failed,4.62,16,152.51,Card
1177,220,83,6918 Samantha Crest Apt. 086,34244 Blevins Mount Suite 032,Kolkata,2025-01-02,13:45:51,Cancelled,Paid,1.11,18,94.79,UPI
1178,1973,462,404 Kristen Freeway,87271 Nguyen Fields Apt. 185,Kolkata,2025-02-23,10:59:15,Ongoing,Failed,11.03,15,201.25,UPI
1179,809,289,874 David Court,893 Austin Vista Suite 747,Hyderabad,2025-02-17,00:18:06,Cancelled,Paid,6.98,9,365.24,Card
1180,166,121,332 Gonzalez Views,02003 Clark Greens Apt. 696,Hyderabad,2025-03-03,15:54:22,Ongoing,Pending,12.14,31,205.34,Wallet
1181,1065,223,96859 Michael Mount Suite 546,638 Jeff Stravenue Apt. 562,Pune,2025-01-31,02:02:37,Cancelled,Paid,13.06,18,150.63,Card
1182,1215,420,5907 Shannon Square Suite 929,44229 Karen Cove,Delhi,2025-01-03,18:57:23,Completed,Paid,1.97,19,290.93,Card
1183,1532,551,780 Klein Parks Apt. 860,756 Cynthia Key,Kolkata,2025-01-24,21:30:33,Ongoing,Paid,8.56,19,253.46,UPI
1184,448,424,577 Vasquez Mills Suite 690,088 Miller Glen Apt. 259,Mumbai,2025-01-09,19:47:50,Ongoing,Paid,4.94,23,115.69,Wallet
1185,782,516,1968 Dean Springs,970 John Viaduct,Mumbai,2025-01-02,23:17:23,Completed,Failed,11.36,28,298.48,Card
1186,918,607,41254 Carroll Crest,991 Jose Camp,Kolkata,2025-01-12,20:29:31,Ongoing,Failed,12.75,9,57.34,Card
1187,783,216,5213 Sampson Overpass Suite 250,3494 Matthew Port,Delhi,2025-01-23,03:56:19,Ongoing,Pending,10.52,17,238.18,Card
1188,646,693,790 Courtney Fort,9864 Kathryn Pike Suite 650,Pune,2025-01-02,07:06:00,Ongoing,Pending,10.93,34,266.36,Card
1189,871,321,658 Linda Cove Suite 291,841 Green Tunnel Apt. 011,Delhi,2025-01-17,11:18:27,Completed,Paid,10.13,45,64.25,Card
1190,1778,699,18951 Wallace Field Apt. 533,428 Jefferson Shoals,Bangalore,2025-01-24,03:52:03,Cancelled,Pending,14.27,23,471.55,Wallet
1191,159,646,382 Warren Trail,196 Meyers Manor,Kolkata,2025-01-10,14:55:19,Ongoing,Pending,1.03,25,317.45,Cash
1192,1436,828,359 Armstrong Shore,554 Michael Isle Apt. 987,Delhi,2025-02-26,17:01:53,Completed,Paid,10.02,37,315.65,Card
1193,1142,258,5850 Tyler Forge,28344 Howell Parkways,Pune,2025-02-21,10:59:43,Cancelled,Pending,11.73,17,204.46,Wallet
1194,1359,995,140 Nancy Forest Apt. 204,25588 Edwards Bridge,Mumbai,2025-02-01,08:05:12,Cancelled,Paid,12.64,12,322.38,Wallet
1195,1497,446,3317 Lauren Islands Suite 159,8972 Robinson Unions Apt. 759,Delhi,2025-02-05,13:26:02,Cancelled,Paid,4.75,23,110.18,UPI
1196,1691,308,8091 Mark Fields Apt. 987,2972 Massey Manors Apt. 860,Kolkata,2025-01-09,08:31:40,Cancelled,Pending,3.91,15,387.13,Card
1197,1611,823,07631 Martinez Vista,00800 Jessica Fall,Bangalore,2025-01-22,06:15:36,Completed,Paid,9.52,30,299.8,Cash
1198,1015,998,2987 Patrick Ford,00968 Rivera Prairie,Mumbai,2025-01-06,03:09:01,Completed,Failed,5.93,16,410.69,UPI
1199,169,599,24876 Jessica Burg Suite 121,068 Miller Track Suite 865,Mumbai,2025-02-11,00:56:18,Cancelled,Pending,10.14,15,280.28,Card
1200,1289,440,46493 Natalie Tunnel,733 Dickerson Lakes Apt. 658,Bangalore,2025-01-24,12:50:53,Ongoing,Pending,5.42,10,445.17,Wallet
1201,851,706,760 James Hill Apt. 205,2996 Nichols Rue Apt. 091,Pune,2025-01-03,08:45:45,Completed,Failed,9.13,40,456.52,Card
1202,37,147,97662 Todd Gateway Apt. 694,99082 Robinson Port,Pune,2025-01-29,08:31:50,Completed,Paid,7.42,13,326.12,UPI
1203,756,90,060 Barnes Light Suite 187,095 Daniel Islands,Chennai,2025-01-01,03:39:05,Ongoing,Pending,7.1,25,490.61,Cash
1204,851,195,7562 White Drive,939 Lisa Locks,Hyderabad,2025-02-02,16:18:47,Completed,Pending,13.96,35,154.29,Card
1205,219,810,875 Roberts Islands Apt. 767,24211 Kathleen Mount,Kolkata,2025-03-03,02:15:26,Completed,Failed,8.26,21,36.64,Wallet
1206,152,870,6525 Spencer Courts,77591 Alexander Canyon,Hyderabad,2025-02-02,22:46:16,Completed,Pending,10.42,9,115.54,Wallet
1207,1133,836,6409 Williams Shore,4299 Matthew Orchard Suite 044,Pune,2025-02-01,13:08:43,Completed,Failed,11.33,41,108.27,UPI
1208,49,703,1973 Gallegos Wall Suite 990,5095 Maynard Roads Suite 619,Kolkata,2025-02-28,04:42:30,Cancelled,Paid,7.6,28,35,Card
1209,1792,77,75918 Washington Locks Suite 204,205 Hannah Drive Suite 138,Mumbai,2025-01-26,19:59:46,Ongoing,Paid,2.67,25,116.95,Wallet
1210,1455,959,146 Traci Plains Suite 347,881 Nicole Ways,Bangalore,2025-01-08,14:43:06,Completed,Pending,3,33,54.09,Wallet
1211,1171,785,7499 Jones Plain Apt. 785,253 Flores Alley,Pune,2025-01-09,17:22:55,Completed,Paid,14.38,21,387.49,Cash
1212,488,860,17081 Lisa Meadows,263 Paige Estates,Bangalore,2025-01-01,12:17:21,Cancelled,Pending,14.95,22,108.67,Wallet
1213,988,684,47786 Eric Plain Suite 559,2846 Torres Ville Suite 435,Bangalore,2025-02-17,04:34:53,Completed,Paid,7.02,14,394.82,UPI
1214,468,191,639 Lisa Inlet Apt. 307,8652 Richard Burgs Apt. 099,Delhi,2025-02-16,13:12:22,Completed,Failed,2.98,29,92.84,Card
1215,1285,236,996 Thomas Glen,0152 Evans Crest,Delhi,2025-01-16,14:29:41,Completed,Paid,13.25,10,90.77,Wallet
1216,1712,669,9824 Greene Springs,3687 Allison Springs Suite 758,Mumbai,2025-01-11,19:22:55,Cancelled,Pending,9.92,38,36.96,Cash
1217,1049,58,881 Hunt Stream Suite 007,414 Adams Well,Mumbai,2025-03-02,09:01:58,Completed,Pending,3.77,5,65.55,Card
1218,1526,898,45408 Farmer Squares Suite 096,9907 Alvarez Ville,Pune,2025-02-03,13:53:01,Ongoing,Paid,14.22,20,304.25,Wallet
1219,1593,324,86720 Davies Center,05213 Sheila Center,Kolkata,2025-01-26,19:47:28,Cancelled,Pending,4.56,42,428.68,Card
1220,1276,802,7306 Rodgers Route Apt. 714,11443 Mark Shores,Kolkata,2025-02-02,16:51:08,Cancelled,Paid,8.33,32,461.03,UPI
1221,1384,719,074 Jenkins Turnpike Suite 733,08015 Kathleen Groves,Hyderabad,2025-01-19,00:20:03,Cancelled,Paid,14.17,27,51.98,Wallet
1222,281,759,02157 James Keys,676 Frank Turnpike Suite 158,Hyderabad,2025-03-02,00:57:10,Ongoing,Pending,12.36,13,476.71,Wallet
1223,1154,233,25813 Hampton Hollow,6384 Jerry Creek Apt. 127,Hyderabad,2025-02-27,10:28:12,Ongoing,Pending,14.81,31,304.86,Card
1224,1663,650,122 Rodney Road,6355 Deborah Haven,Chennai,2025-01-19,14:35:15,Completed,Pending,6.32,43,440.03,UPI
1225,158,776,57901 Emily Harbors Apt. 414,79617 Kathryn Mills Suite 503,Hyderabad,2025-01-13,10:41:23,Completed,Pending,7.33,28,280.06,UPI
1226,1131,734,75014 Mercedes Extension Apt. 336,029 Pamela Knoll,Pune,2025-02-09,11:19:18,Completed,Pending,1.5,19,331.12,Wallet
1227,801,776,708 Martin Parkways Apt. 656,469 Chavez Locks,Bangalore,2025-01-04,09:38:56,Completed,Failed,12.89,29,331.95,Wallet
1228,246,533,873 Anderson Cape,35575 Foster Isle Apt. 072,Bangalore,2025-02-19,08:26:03,Cancelled,Pending,5.99,36,456.22,Cash
1229,252,280,18866 Richard Stravenue Suite 244,60753 Brett Ridge,Hyderabad,2025-02-16,09:08:49,Cancelled,Pending,6.87,27,225.61,Card
1230,996,398,67797 Jones Extension,6726 Medina Walks,Hyderabad,2025-01-14,09:16:59,Ongoing,Paid,1.91,25,84.06,Card
1231,1969,309,863 Chris Curve Apt. 613,40967 Porter Highway,Pune,2025-01-26,11:31:24,Cancelled,Failed,10.25,13,59.98,Wallet
1232,294,343,700 Watkins Motorway Apt. 570,96573 Hampton Cliff,Delhi,2025-01-25,17:32:32,Completed,Paid,2.68,16,135.94,Cash
1233,231,74,8613 Lisa Pike Suite 772,5708 Skinner Estate,Kolkata,2025-02-01,20:55:14,Ongoing,Failed,1.51,11,140.72,Cash
1234,1058,733,812 Williams Mall,59256 Lee Knolls,Mumbai,2025-01-20,10:38:59,Ongoing,Paid,10.91,34,55.19,Cash
1235,1990,106,7950 Richard Avenue Apt. 081,572 Arthur Mews Apt. 278,Delhi,2025-03-03,14:37:00,Completed,Paid,10.15,15,208.55,Card
1236,118,690,004 Decker Stravenue,6282 Jeffery Stream,Hyderabad,2025-02-24,15:06:52,Completed,Failed,6.82,16,248.59,Card
1237,190,65,387 Devin Square,579 Wilson Cliff,Mumbai,2025-02-23,17:45:11,Cancelled,Paid,6.83,24,200.93,UPI
1238,508,823,42413 James Ports,332 Olson Ramp,Chennai,2025-02-03,04:29:14,Completed,Paid,4.99,8,35.61,UPI
1239,1472,953,47525 William Street,679 Robert Wells,Bangalore,2025-02-22,12:35:55,Ongoing,Failed,14.95,29,450.26,UPI
1240,1567,950,1546 Kristina Square Suite 241,589 Woods Turnpike,Mumbai,2025-01-13,00:07:24,Ongoing,Paid,13.83,11,31.52,UPI
1241,1231,368,08915 Jones Rapids,1716 Brianna Ports Suite 793,Mumbai,2025-02-17,05:32:19,Completed,Failed,3.81,42,293.62,Cash
1242,278,683,648 Tony Trail Suite 725,84264 Hayes Place,Bangalore,2025-02-23,19:23:15,Completed,Failed,4.29,19,112.35,Cash
1243,962,785,5528 Boyd Views Apt. 573,8657 Michael Manor,Pune,2025-01-05,10:35:52,Cancelled,Pending,14.62,35,86.47,Card
1244,365,409,971 David Turnpike,40717 Green Groves Suite 752,Bangalore,2025-02-09,18:20:49,Completed,Pending,10.66,44,378.71,Card
1245,1894,342,9755 Wilson Circle Suite 742,224 Megan Mall,Hyderabad,2025-02-13,01:28:49,Ongoing,Paid,14.18,32,84.63,Wallet
1246,1038,3,75628 Scott Gateway Suite 504,366 Simmons Rapids,Chennai,2025-01-10,02:55:24,Cancelled,Pending,13.58,18,466.08,Wallet
1247,1542,106,63147 Luna Circle,62720 Brandon Island Apt. 006,Mumbai,2025-01-17,22:47:35,Ongoing,Paid,3.32,35,431.85,Cash
1248,816,233,349 Bryan Dale Suite 131,106 Helen Falls,Bangalore,2025-01-09,06:29:07,Ongoing,Paid,6.77,12,311.83,Cash
1249,42,610,509 Sabrina Key,1001 Vasquez Fields,Bangalore,2025-02-23,06:30:42,Cancelled,Pending,6.11,7,406.36,Wallet
1250,434,683,0643 Marshall Brook Suite 370,148 Sergio Forks Suite 057,Chennai,2025-01-30,17:03:08,Completed,Pending,8.07,31,153.36,Wallet
1251,590,780,832 Huerta Court,5094 Morales Fields,Mumbai,2025-01-18,00:37:20,Cancelled,Pending,5.42,5,306.58,Card
1252,48,24,585 Ray Terrace Suite 022,334 Caldwell Wells,Delhi,2025-01-07,06:32:57,Ongoing,Paid,1.79,28,153.85,Wallet
1253,499,903,3229 Debbie Mills Apt. 563,89401 Mark Roads,Mumbai,2025-01-21,15:34:26,Cancelled,Paid,7.07,22,129.44,Wallet
1254,766,533,21894 Richard Circles Suite 611,5121 Green Path Apt. 935,Chennai,2025-01-17,14:28:34,Cancelled,Failed,8.43,8,261.14,Card
1255,262,707,212 Johnson Drive,1891 Kylie Isle Suite 456,Delhi,2025-02-18,22:33:14,Cancelled,Failed,8.83,22,212.41,Wallet
1256,755,556,469 Alex Locks Apt. 705,46641 Tracy Ports,Bangalore,2025-01-31,06:59:45,Completed,Paid,13.44,33,126.24,Cash
1257,730,148,87469 Smith Brooks,190 Fritz Keys,Kolkata,2025-01-09,02:52:12,Ongoing,Failed,1.88,12,43.24,Wallet
1258,635,877,394 Fowler Valley Suite 601,4054 Allen Court,Chennai,2025-02-16,19:49:52,Cancelled,Paid,11.68,31,362.13,Cash
1259,1237,871,1860 Sanchez Heights,4650 Thomas Track Apt. 009,Chennai,2025-02-07,07:18:12,Cancelled,Paid,14.05,5,353.94,UPI
1260,832,588,326 Stephanie Tunnel Suite 676,5801 Fernandez Terrace Suite 851,Hyderabad,2025-01-18,06:55:19,Ongoing,Pending,13.45,27,285.78,Cash
1261,1390,841,0424 Travis Heights Apt. 860,21428 Debbie Wells,Kolkata,2025-01-18,02:23:26,Completed,Failed,7.2,14,495.35,Card
1262,1918,342,119 Hill Lakes,8768 Dyer Villages,Bangalore,2025-02-12,21:36:10,Cancelled,Paid,11.8,13,96.61,UPI
1263,468,450,1093 Victor Street,8106 Daniel Brook Suite 435,Bangalore,2025-02-03,14:08:20,Ongoing,Failed,13.52,18,411.34,Cash
1264,285,498,74739 Edward Walk,639 Ochoa Springs Apt. 115,Kolkata,2025-01-05,11:25:33,Ongoing,Failed,8.78,38,282.23,Wallet
1265,1753,102,75024 Diana Lake,907 Emily Pike,Pune,2025-03-03,22:08:53,Cancelled,Failed,12.36,39,223.69,Wallet
1266,1375,539,38819 Carla Springs,08320 Harrell Cape,Delhi,2025-02-20,15:08:24,Ongoing,Paid,13.56,15,343.87,Card
1267,1897,534,504 Cook Orchard,8838 Gilmore Locks,Bangalore,2025-02-26,05:17:16,Ongoing,Pending,9.86,37,430.48,UPI
1268,273,357,725 Holden Square,81474 Brock Lights Suite 833,Delhi,2025-02-01,11:19:57,Ongoing,Failed,4.7,36,117.25,Wallet
1269,794,518,99007 Avery Road Apt. 308,4967 Wendy Mountain,Bangalore,2025-01-29,12:48:05,Cancelled,Failed,4.01,22,465.12,UPI
1270,1440,909,716 Joe Bridge,72211 Tina Tunnel,Hyderabad,2025-01-31,06:25:04,Cancelled,Paid,8.65,38,224.84,Wallet
1271,947,222,118 John Pike,99228 Cunningham Meadow Apt. 810,Delhi,2025-01-18,22:08:33,Completed,Pending,14.33,8,387.96,Card
1272,762,785,166 Jonathon Stravenue,3620 Nicole Neck,Mumbai,2025-02-09,07:53:04,Cancelled,Failed,10.14,14,169.02,Wallet
1273,1090,749,5852 Smith Hills,24625 Kenneth Inlet,Pune,2025-02-20,04:24:49,Cancelled,Failed,10.16,5,317.24,Card
1274,945,660,97279 Bass Loop Apt. 875,086 Veronica Ridges,Mumbai,2025-01-26,04:55:03,Completed,Paid,12.64,31,146.38,Cash
1275,343,753,706 Larson Station,865 Smith Plains Suite 754,Chennai,2025-02-21,18:09:11,Completed,Pending,4.85,21,42.67,Wallet
1276,222,703,678 Laura Neck Suite 189,4178 Lee Parkways,Delhi,2025-01-04,07:28:18,Completed,Failed,9.8,37,283.9,UPI
1277,422,408,514 Eric Extensions Apt. 390,667 Moon Point,Pune,2025-02-24,01:28:44,Completed,Pending,14.15,38,365.8,Card
1278,986,619,4766 Melissa Islands,58212 Ramirez Center,Pune,2025-02-16,17:10:06,Cancelled,Paid,2.95,17,131.51,Cash
1279,1778,780,39191 Nunez Circle,27396 Jasmine Manors Apt. 697,Mumbai,2025-01-25,16:24:20,Ongoing,Pending,11.37,42,406.11,Card
1280,1591,751,2488 Kevin Springs,54179 Martin Overpass,Mumbai,2025-02-05,16:30:30,Ongoing,Pending,6.33,43,302.08,Card
1281,1396,627,69885 Vicki Burg Suite 543,28214 Cabrera Tunnel,Kolkata,2025-01-12,22:32:06,Ongoing,Pending,14.85,22,95.63,Card
1282,1565,247,9822 Jonathan Prairie,93579 Wood Place Suite 661,Chennai,2025-01-23,02:02:43,Cancelled,Pending,6.78,33,137.47,UPI
1283,337,974,62128 Timothy Harbors Suite 387,071 Payne Causeway,Kolkata,2025-02-10,01:58:50,Cancelled,Failed,12.1,20,78.06,Wallet
1284,158,842,34584 Robert Wall Apt. 004,910 Kevin Creek,Kolkata,2025-02-21,11:02:31,Ongoing,Failed,14.86,24,94.77,UPI
1285,704,205,245 Johnson Overpass Apt. 400,55198 Holder Mills Suite 998,Kolkata,2025-02-03,16:09:36,Completed,Pending,11.56,36,230.97,Wallet
1286,462,516,979 Ashley Manors Apt. 891,92838 Smith Trail Apt. 159,Kolkata,2025-02-08,03:57:04,Cancelled,Paid,6.12,42,470.4,Cash
1287,1178,237,54553 Jared Mews,828 Sarah Rapid Suite 747,Chennai,2025-02-04,09:01:58,Completed,Paid,11.95,11,385.37,Wallet
1288,481,715,220 Lynch Drive,346 Green Vista,Mumbai,2025-01-23,22:42:06,Cancelled,Pending,4.78,44,67.2,UPI
1289,790,702,357 Jeremiah Drive,62467 Kathy Prairie,Hyderabad,2025-01-03,06:39:24,Completed,Failed,11.71,30,450.18,UPI
1290,1571,627,8752 Simmons Road,84696 Gordon Extensions,Hyderabad,2025-01-15,12:01:46,Cancelled,Paid,9.64,32,327.77,Wallet
1291,1990,607,18992 Adam Locks Suite 161,338 Dorsey Lights,Delhi,2025-02-01,22:44:29,Cancelled,Paid,2.2,32,492.85,Cash
1292,1908,19,200 Jennifer Village,67407 Garcia Alley,Hyderabad,2025-01-24,07:04:12,Cancelled,Failed,14.94,34,240.54,UPI
1293,1639,626,898 Cuevas Extension Suite 813,81901 Johnston Row Suite 871,Pune,2025-01-16,23:34:09,Ongoing,Paid,3.94,10,283.34,UPI
1294,1718,722,802 David Streets Suite 032,1141 Rebecca Locks Suite 637,Hyderabad,2025-02-03,17:32:58,Cancelled,Failed,2.95,42,47.07,Card
1295,572,330,856 Smith Landing,122 Drew Roads,Pune,2025-02-15,22:54:33,Ongoing,Failed,12.82,31,385.05,Wallet
1296,453,178,12166 Lindsey Springs,856 Alexandria Valley,Mumbai,2025-02-18,09:09:23,Cancelled,Failed,10.83,5,474.73,Card
1297,831,368,498 Mathew Plains Suite 933,533 Johnson Avenue,Pune,2025-01-22,03:00:56,Completed,Pending,7.79,12,461.58,UPI
1298,950,997,002 Heather Loaf Suite 138,38460 Edward Mountain,Chennai,2025-02-07,07:24:00,Completed,Pending,12.66,43,437.38,UPI
1299,674,945,85790 Jones Radial,2090 Hernandez Views,Chennai,2025-02-07,02:32:14,Cancelled,Pending,13.52,13,63.22,UPI
1300,1382,999,084 Tristan Brook,19963 Alexandra Lane,Mumbai,2025-01-30,11:40:52,Completed,Paid,12.99,24,396.21,Cash
1301,885,334,3624 Castaneda Trail,326 Karen Roads Suite 734,Bangalore,2025-02-27,21:32:38,Cancelled,Failed,13.57,31,146.07,Card
1302,1061,991,71620 Vincent Branch Apt. 266,33654 Latoya Rest Apt. 296,Bangalore,2025-01-23,08:56:50,Completed,Pending,11.76,8,300.58,Cash
1303,1994,108,214 Jones Forks,6492 Devin Stream,Pune,2025-01-17,02:41:01,Cancelled,Failed,3.77,12,346.28,Wallet
1304,647,400,822 Cheryl Port Suite 357,52051 Natasha River Apt. 847,Delhi,2025-01-02,20:19:15,Completed,Failed,9.5,9,127.9,Card
1305,1271,596,3400 Barbara Bypass,5415 Johnson Well Apt. 319,Mumbai,2025-01-09,00:37:52,Completed,Failed,3.94,38,453.16,Card
1306,1199,908,602 Tiffany Pine Apt. 152,572 Wallace Point,Hyderabad,2025-02-17,18:14:35,Completed,Pending,11.3,29,481.63,UPI
1307,1871,898,8254 Boone Turnpike,7893 Frazier Isle,Chennai,2025-01-15,18:27:36,Ongoing,Paid,7.3,30,204.5,Card
1308,1609,921,7140 Anderson Radial,7010 Lauren Inlet,Hyderabad,2025-02-20,21:11:00,Ongoing,Paid,9.07,41,196.78,Cash
1309,769,370,24090 Lopez Stravenue Suite 812,5003 Kayla Station Apt. 332,Chennai,2025-01-07,18:53:53,Ongoing,Paid,4.68,8,50.29,UPI
1310,1297,364,871 Marshall Route,7640 Kevin Glens Apt. 827,Kolkata,2025-02-04,10:17:11,Cancelled,Pending,2.93,43,213.03,Cash
1311,440,988,210 Jeffrey Meadows Suite 698,36883 Amy Cove,Chennai,2025-01-28,11:02:31,Cancelled,Failed,13.28,10,359.15,Wallet
1312,1616,839,192 Connie Expressway,675 Joseph Fields Apt. 884,Pune,2025-02-05,08:06:17,Completed,Failed,11.91,42,180.71,Cash
1313,871,107,0510 Dana Estate,95039 Samantha Creek Apt. 193,Mumbai,2025-01-27,16:37:16,Completed,Paid,6.29,7,314.31,Wallet
1314,850,977,7444 White Island,7777 Burke Stravenue Apt. 043,Mumbai,2025-02-28,17:07:30,Completed,Failed,11.7,10,413.95,UPI
1315,1437,833,70948 Perry Hill Apt. 785,74374 Tracy Valleys,Hyderabad,2025-02-06,22:25:57,Completed,Failed,13.11,15,187.19,Cash
1316,102,537,95061 John Tunnel,8073 Tiffany Circles,Chennai,2025-01-25,19:54:36,Ongoing,Pending,7.82,9,463.71,Wallet
1317,512,969,4823 Michael Trail Apt. 955,0174 Robert Ways Apt. 033,Mumbai,2025-01-12,22:50:02,Completed,Paid,14.67,17,330.16,UPI
1318,592,684,7715 Elizabeth Green,7608 Stacey Tunnel,Mumbai,2025-02-09,13:38:42,Completed,Failed,10.7,31,265.73,UPI
1319,136,227,8704 Christina Mount,367 Boyer Mill Suite 202,Pune,2025-02-23,17:00:48,Ongoing,Paid,11.2,22,453.28,Cash
1320,1048,219,99063 Maria River,1656 Snow Locks Suite 561,Delhi,2025-03-02,17:45:12,Ongoing,Pending,4.29,8,181.45,Wallet
1321,429,642,158 Carr Landing Suite 126,909 Barbara Islands Suite 293,Delhi,2025-02-23,18:34:20,Cancelled,Failed,1.2,37,438.4,Wallet
1322,1525,329,242 Huff Harbors,10295 James Forge,Mumbai,2025-01-22,15:15:44,Cancelled,Paid,7.11,32,134.98,UPI
1323,1532,332,09756 Cassandra Gateway,071 Hernandez Rue Suite 418,Hyderabad,2025-01-31,22:38:03,Completed,Paid,1.87,9,122.24,Wallet
1324,1956,392,64129 Johnson Estate Suite 982,93911 Michael Land Suite 589,Kolkata,2025-01-31,03:47:02,Completed,Pending,12.66,41,365.62,Wallet
1325,1630,897,7277 Gomez Track,44232 Paul Oval Apt. 969,Kolkata,2025-01-11,23:34:10,Cancelled,Paid,8.6,5,56.38,UPI
1326,48,597,571 Diaz Meadows,93471 Kristin Lodge Apt. 931,Bangalore,2025-01-26,03:09:21,Completed,Failed,6.12,32,306.82,UPI
1327,1148,667,98542 Joseph Inlet Suite 998,897 Eddie Fall,Chennai,2025-03-02,01:51:43,Cancelled,Failed,11.85,24,68.78,UPI
1328,92,813,3573 Cynthia Viaduct Apt. 592,504 Steven Ramp Apt. 541,Hyderabad,2025-02-01,20:25:57,Ongoing,Paid,11.91,44,394.27,Card
