customer_id,customer_name,phone_number,email,gender,age,registration_date,total_rides,total_spent
773,Eric Ramirez,+1-300-626-0751x3272,brandonheath@thompson.info,Other,46,2021-02-23,41,27981.29
774,Andrea Hayes,8969411740,matthewsilva@steele-compton.biz,Other,59,2021-03-30,82,42053.59
775,Christopher Campbell,606.639.8446x12806,tcain@smith.net,Female,46,2024-12-13,93,41151.38
776,David Price,186-216-5963,starkheather@hamilton.org,Male,22,2021-11-24,70,34467.12
777,Debbie Perkins,964.758.6614x438,michaelward@gmail.com,Other,33,2025-02-24,23,8330.39
778,Nicole Fuentes DVM,001-552-292-3392x052,amanda27@johnson.com,Female,45,2024-12-22,17,45888.24
779,Nicole Arnold,001-067-189-6461,wrightjoseph@matthews.com,Male,56,2021-12-08,16,15356.94
780,Sherri Davis,+1-248-963-0310x53111,randycurry@hotmail.com,Female,28,2022-04-27,75,11800.93
781,Dennis Brown,537.153.3187x116,jessica17@gmail.com,Female,58,2021-07-26,62,27144
782,Miss Elaine Mccall,001-084-849-3066x4218,rose40@willis-dawson.biz,Female,53,2021-06-18,2,7164.59
783,James Jordan,620.509.7170x4996,christopher46@russell-brown.info,Other,33,2021-06-28,96,7877.73
784,Jeremy Murphy,(814)302-5738x66011,fosterjoshua@hansen.info,Female,51,2023-04-23,28,28918.19
785,Donald Lee,+1-835-668-5797x651,jesseadams@hotmail.com,Female,36,2024-07-16,88,28093.54
786,Travis Baxter,(398)178-2015x89897,smithandrew@wallace-edwards.biz,Other,52,2020-08-05,9,44464.43
787,Christopher Collins,028-537-1870x7386,nolson@gmail.com,Female,50,2022-03-20,70,27537.39
788,Paul Cox,(235)549-6401,cherylallen@yahoo.com,Other,19,2023-07-18,25,48112.16
789,Tamara Kidd MD,845.885.3019x88447,littlejohn@hotmail.com,Female,59,2022-10-11,5,40195.72
790,Morgan Rodriguez,9656193787,tiffanydawson@webb-jackson.net,Male,19,2021-10-22,92,14170.09
791,Michelle Benson,2558938379,tracy66@hotmail.com,Other,54,2024-05-04,26,26200.44
792,Brian Lynn,(871)955-3844x370,heather94@martinez.biz,Other,51,2024-04-29,79,28313.05
793,Xavier Richardson,769.086.1415x52386,gonzalesmelinda@yahoo.com,Other,56,2022-06-22,82,18447.9
794,David Martinez,+1-809-301-1640x17446,jasonking@bennett-walton.net,Male,47,2025-01-23,84,2680.75
795,Regina Coleman,+1-500-701-3859x991,malvarez@baker.info,Female,24,2020-07-30,71,41139.08
796,Brian Miranda,+1-659-707-3193,rmarshall@lane.info,Other,58,2023-03-03,47,2613.66
797,Eric Roberson,(303)101-6236,michael88@terry.biz,Other,33,2020-11-25,97,9565.29
798,Gary Richards,001-687-336-3918,kpeterson@hotmail.com,Male,58,2022-04-18,55,6119.71
799,Kathleen Robles,740-418-1004x69123,russellharrell@hotmail.com,Male,25,2021-11-18,22,19916.49
800,Benjamin Larson,550.360.6823,itrevino@taylor.com,Male,40,2020-10-20,78,42554.12
801,Joseph Hansen,7611529582,ronald97@harris-white.com,Male,30,2022-02-27,46,1213.94
802,Eric Hayes,001-334-501-0657,uprice@spencer-howell.com,Other,23,2021-06-28,78,26923.3
803,Courtney Scott,+1-440-088-8965x8374,aprilgibson@gmail.com,Male,33,2021-06-08,54,33209.89
804,Kenneth Higgins,980-371-6782,shannonprice@gmail.com,Female,60,2024-08-04,13,21222.41
805,Jorge Hanna,671.006.4046x360,hornwilliam@chandler.com,Male,35,2020-03-19,42,25826.47
806,Jim Benjamin,(715)396-7889x386,alejandro72@gentry.com,Female,36,2021-12-27,2,47109.43
807,Peter Brown,177.510.2221x30073,thomasbrooke@perry.com,Other,47,2021-06-23,30,37844.86
808,David Williams,155-819-3555x544,phillip25@robles.com,Other,45,2022-07-11,70,3439.4
809,James Turner,001-654-386-1584x299,omcdowell@ibarra.com,Other,21,2024-05-18,68,7479.3
810,Rachel Adams,+1-882-866-4407x97714,zbradley@hall-horne.com,Female,41,2021-05-24,54,33483.54
811,Angela Martinez,+1-520-298-1489x4821,levinecasey@hotmail.com,Female,35,2024-08-09,1,49129.67
812,Clinton Lyons,(733)568-2001,brian87@hotmail.com,Female,43,2023-04-26,87,42885.33
813,John Baker,245.587.5242x0303,alyssajackson@yahoo.com,Female,22,2024-04-19,87,35054.31
814,Jodi Lewis,745.622.8451x60675,jflores@yahoo.com,Other,29,2020-06-08,50,7346.3
815,Joseph Mclaughlin,(447)344-8134x605,jhowell@hotmail.com,Female,48,2021-09-06,12,43705.28
816,Matthew Stewart,(377)020-6541x36443,matthewmiller@reed.com,Female,31,2020-04-10,36,36659.22
817,John Burke,761.927.7228,nanthony@montoya.com,Male,51,2022-02-27,24,19689.94
818,Jacob Kelly,001-870-189-9291,lisawright@hotmail.com,Female,25,2022-06-17,51,11156.23
819,Mario Jordan,+1-813-556-9256,patrick86@dickerson.com,Female,34,2023-07-13,74,22663.5
820,Judy Elliott,5753920711,mason24@gmail.com,Other,59,2023-06-23,58,40011.54
821,Robert Hogan,(416)836-0290,brianajones@becker-patterson.com,Other,60,2024-11-03,10,31550.16
822,Karla Davidson,004-103-3351x42666,ubaker@huff-newton.info,Male,50,2023-09-18,10,34059.76
823,Robert Davis,496-732-7604,amanda66@smith.com,Other,60,2024-02-01,89,22987.56
824,Mikayla Hall,010.067.5838,coxbrooke@yahoo.com,Female,60,2025-02-18,19,31272.48
825,Samantha Aguilar,175.130.7196,jmacias@hotmail.com,Male,49,2023-07-23,19,13386.69
826,Stephen Cole,(103)999-6166x5823,ijohnson@adams.com,Other,58,2024-05-20,7,7428.66
827,Michael Stevenson,391.340.3086x488,mcguiremaria@blake-rivera.com,Other,38,2022-10-08,88,7916.57
828,Michael Lindsey,704.374.3168x89241,cynthiamorrison@hotmail.com,Female,44,2022-07-08,46,44069.36
829,Elizabeth Cortez,(130)303-7364x072,sandra48@may.biz,Other,26,2021-01-19,13,47510.9
830,Jessica Schultz,868.572.6707,gary05@dixon.biz,Female,41,2022-03-20,34,28995.45
831,Elizabeth Howell,896.919.4356,jessicagomez@barber.com,Male,56,2022-02-11,83,38932
832,Daniel Morrison,+1-442-536-6824x202,chaneykyle@hotmail.com,Other,34,2020-01-15,72,3608.96
833,Christopher Harrison,417.866.8234x084,paula14@santos-fox.biz,Male,42,2021-09-11,33,40979.59
834,Lisa King,543.584.2403x454,nancy37@yahoo.com,Male,40,2023-07-02,13,24568.4
835,Michael Garrett,995-034-6010x434,shelbyparsons@martinez.com,Other,41,2023-07-06,13,20206.77
836,Juan Esparza,(300)133-7652,james08@hotmail.com,Other,59,2024-11-17,38,26444.84
837,Jennifer Mitchell,+1-999-979-3859x072,amberbates@martinez.com,Male,59,2020-06-06,32,2825.45
838,Jeffrey Page,027.600.0681,kimberly07@burns.com,Other,18,2024-03-20,25,21249.07
839,Connie Moore,237-524-6118x049,laurenwillis@jones.info,Male,60,2023-07-14,61,18160.62
840,Mrs. Stacy Jimenez,+1-105-315-2314x233,lwarren@grant.net,Female,26,2024-11-16,28,31915.12
841,Alisha Martin,+1-074-103-0276,allison46@hotmail.com,Male,20,2021-02-19,72,6981.68
842,Ashley Hopkins,084.893.7466x362,matthew39@yahoo.com,Other,29,2020-02-22,48,22661.8
843,Shelly Santos,7454458091,jacob56@matthews.com,Other,49,2023-09-23,84,10361.21
844,Sydney Soto,187.118.2099x91717,gregory10@herring.com,Other,57,2023-03-06,77,13432.36
845,Rebecca Little,+1-748-955-3468,natashawall@yahoo.com,Other,31,2021-02-17,67,31915.44
846,Susan Butler,8319020390,margaretgray@yahoo.com,Male,39,2024-03-30,68,30297.04
847,Taylor Gates,526-539-1813x9551,justin91@smith-garcia.com,Other,42,2022-12-21,74,19534.13
848,Sally Holmes,306.986.2885x878,ryanhoffman@oliver-castro.com,Male,41,2022-01-02,28,28506.56
849,Anna Flynn,1526628028,kimberly87@gmail.com,Female,52,2020-07-14,51,33316.23
850,Alisha Martin,001-571-920-0615x880,josechaney@yahoo.com,Female,30,2021-05-01,93,27775.82
851,Dana White,097-193-9733x320,beckdennis@hernandez-mcmahon.org,Other,35,2020-05-28,39,21859.35
852,Matthew Vaughn,6125151250,royfigueroa@martin.com,Male,26,2021-05-06,96,48165.7
853,Heather Jacobs,868-539-4292x7335,heidifrazier@hotmail.com,Male,47,2024-06-29,28,14293.73
854,Mary Ramirez,001-594-580-4462x308,justingarcia@baker-nicholson.com,Female,38,2023-10-28,69,25873.62
855,Jacob Clarke,224.164.4108x770,cohennancy@gmail.com,Male,24,2020-10-25,69,25489.59
856,Jeffrey Williams,510.848.3759,phillipsmichael@gmail.com,Female,35,2022-02-16,46,27786.8
857,Cheryl Johnson,001-857-791-7465x241,bowmanclaudia@hotmail.com,Other,46,2022-12-25,69,30531.25
858,Caitlin Burch,(960)287-2259,wnicholson@douglas.net,Other,60,2023-10-28,5,33665.01
859,Mr. Kenneth Fernandez,310.502.8776,james36@hotmail.com,Female,37,2023-10-03,19,9991.35
860,Cody Hudson,125-991-6742x196,rosejohn@powers-lopez.net,Other,45,2024-04-27,100,10039.27
861,Jeffrey Guzman,551-891-5613,wosborne@yahoo.com,Male,28,2021-01-31,62,47715.68
862,Dennis Nelson,186.185.6388x916,ccampbell@hotmail.com,Other,31,2023-08-02,41,34766.69
863,Tiffany Davis,001-739-238-9834x08005,williamroberts@yahoo.com,Female,24,2020-11-28,93,25111.87
864,Chad James,319.896.9542x130,sabrina52@gmail.com,Other,28,2024-02-24,23,20865.39
865,Katrina Davis,(479)111-3951x598,tmitchell@hotmail.com,Female,47,2024-05-24,51,12507.04
866,Amanda Washington,(626)878-5026,ortegamichaela@gmail.com,Male,40,2023-10-09,83,11440.15
867,Ian Nguyen,001-391-970-8453x10720,nicole61@rios-perez.com,Other,43,2022-05-09,16,37631.51
868,Micheal Smith,+1-737-190-2358x2461,hlewis@robinson-contreras.net,Female,52,2022-08-03,18,20546.43
869,William Suarez,001-652-592-6029,zstewart@gmail.com,Male,55,2025-01-08,24,31782.8
870,Joshua Johnson,+1-980-529-4883,michaelkelley@bell.com,Female,60,2022-12-03,3,45480.26
871,Danny Barrett,001-883-300-3123x350,zacharyjackson@martin.com,Female,24,2021-09-21,1,38425.62
872,Steven Logan,+1-943-087-1224x605,bryanreyes@yahoo.com,Other,26,2021-12-09,44,26818.47
873,Brittany Hood,704.759.3460x373,xgraves@yahoo.com,Other,59,2024-03-31,6,32621
874,Tara Miller,+1-912-761-7801x4698,christina08@jones.com,Female,46,2022-11-17,46,31947.99
875,Daniel Alvarado,811.416.3126x982,dobrien@parks.net,Other,40,2023-05-05,82,13439.21
876,George Mitchell,001-952-437-6726x77302,martinrenee@coleman-wood.biz,Other,42,2020-05-30,57,43005.86
877,Caitlin Callahan,619-504-1259,lwalker@yahoo.com,Male,19,2024-09-07,12,5763.23
878,Jasmine Vega,2208863482,jeanvillegas@walker-jenkins.com,Male,25,2024-07-24,87,14650.7
879,Kelly Powell,001-455-299-5836,lowebrent@norman.info,Male,29,2024-01-19,20,23268.55
880,Sarah Sharp,868-864-5859x3808,jeffreylee@jordan-morales.biz,Female,41,2023-09-02,23,5319.37
881,Lisa Williams,(312)847-3410x44287,rodriguezamanda@peterson.com,Female,49,2020-02-19,82,40094.69
882,Mr. Jeffrey Hughes,(795)846-0657x5350,meghanbruce@patterson-stanley.com,Female,40,2020-08-16,50,16061.74
883,Angela Kennedy,(857)629-9799x771,matthew11@durham.info,Female,41,2023-11-18,2,18234.03
884,Jonathan Ramos,531-618-3505,rebeccadominguez@hotmail.com,Other,27,2022-10-08,35,12080.18
885,Maria Wilson,029-371-2198x5845,kathymadden@chavez.com,Female,28,2023-05-03,10,35348.14
886,Brian Stephens,605.041.2647x2119,hallabigail@hotmail.com,Other,49,2022-07-25,55,32230.76
887,Jeremy Price,001-561-657-3772x58353,uburke@grimes.com,Other,25,2023-12-09,75,17926.22
888,Evan Odom,751-773-7138,iliu@gmail.com,Female,21,2021-10-18,9,20679.39
889,Crystal Wall,+1-477-485-0687x4266,amberscott@yahoo.com,Male,27,2020-09-30,27,45375.67
890,Krista Webb,(751)694-9609x11239,donna00@french.com,Female,34,2024-03-07,41,27258.27
891,Lori Wilson,901.872.7877,susan17@cross.org,Other,48,2021-05-28,95,19035.52
892,Connie Collins,(182)432-9364,ztucker@ruiz.biz,Female,43,2024-03-08,67,15995.48
893,Diana Combs,(417)046-0074,marystewart@yahoo.com,Female,58,2021-11-18,50,34962.64
894,Jeffrey Garrison,580-046-7980,jerrylawrence@young.com,Other,34,2025-01-05,62,26524.25
895,Ronald Diaz,(608)023-3317,cassandra14@yahoo.com,Male,59,2023-11-27,97,14311.55
896,Krystal Ferrell,+1-238-861-1596x704,moralespatrick@evans-rogers.com,Female,21,2022-02-28,91,26564.82
897,Anthony Fleming,001-248-491-3044x31023,clove@gmail.com,Male,50,2022-10-06,13,15938.37
898,Carolyn Lopez,001-420-863-0962x3654,qlynch@yahoo.com,Male,26,2021-02-26,100,17547.42
899,Brandi May,9341533595,malloryjackson@hotmail.com,Male,60,2022-03-31,67,14804.67
900,Jessica Gonzalez,+1-584-021-6467x72212,gloria34@yahoo.com,Other,27,2021-07-21,49,29726.58
901,Angelica Robinson,512-978-2009x21431,fmiller@hotmail.com,Female,42,2020-01-05,24,17075.47
902,Jorge Carter,+1-426-957-2233,vhughes@wang.net,Male,23,2024-04-16,36,40275.89
903,Denise Miller,965.136.0437x8383,william30@lyons-ford.com,Other,25,2021-01-04,57,10178.82
904,Kara Morgan,566-792-2739x223,mitchellsabrina@powell.com,Male,52,2024-12-10,40,28265.35
905,Sarah Berger,001-508-218-1918x409,gloriaortega@gmail.com,Other,59,2021-03-17,69,30692.69
906,Cheryl Thomas,001-706-468-0197,shanehanson@smith.com,Other,44,2023-10-16,100,41618.21
907,Daniel Brown,336.054.4042,abigail04@gmail.com,Other,57,2021-08-24,19,23026.55
908,Mr. Brian Marshall DDS,(474)863-8931,darrylirwin@williams.info,Male,40,2023-01-05,40,49236.58
909,Jamie Miranda,(070)534-7668x27783,samantha46@miller.com,Male,20,2023-10-23,63,11596.02
910,Joseph Johnson,+1-568-438-4030x0861,smcknight@hotmail.com,Female,48,2023-07-29,14,13864.18
911,Tony Brown,4621861795,fdickerson@hotmail.com,Male,56,2020-03-18,85,36321.43
912,Kayla Nguyen,316.666.0330x377,donna08@wilkerson.com,Female,21,2023-12-30,4,36890.1
913,Lisa Williams,604-678-1956,htaylor@pittman-hanson.com,Female,42,2023-11-29,84,18053.3
914,David Hayes,(147)050-7794,robert52@reynolds.com,Other,22,2020-11-04,50,27183.49
915,Joseph Thompson,001-824-957-3030x64261,jonesfelicia@hotmail.com,Female,24,2025-02-06,89,37815.95
916,Brandon Jones,+1-905-647-1292x7473,billy35@nichols.com,Female,25,2023-01-03,38,38624.77
917,Gabriel Russell,419-196-0194x04344,brooksjulian@yahoo.com,Other,38,2023-08-05,94,11848.83
918,Gary Brown,+1-894-099-7042x36325,heather96@hotmail.com,Female,45,2021-10-04,58,37163.84
919,Jose Hodges,939.600.9973x59918,ashley75@gmail.com,Other,39,2021-02-11,71,8380.66
920,Joseph Owens,3566611742,richardsonpatrick@gmail.com,Female,45,2023-10-27,94,25917.57
921,Ronnie Henderson,953.355.2660,johnrodgers@yahoo.com,Male,33,2023-12-21,45,12113.84
922,Joshua Paul,+1-802-710-1367,ckaiser@dean.net,Other,41,2020-09-07,39,1546.81
923,Christina Martinez,066-317-6723x5049,michelle16@thomas-smith.info,Male,57,2024-07-05,82,49962.84
924,Bonnie Andrews,+1-627-494-9452,isaachernandez@yahoo.com,Other,22,2025-01-20,96,22902.99
925,Elizabeth Evans,523.861.8528x49511,tamara78@davis.com,Other,34,2021-11-21,38,30423.09
926,Shannon Weaver,(690)053-0067,morrisonjake@walton-johnson.com,Other,50,2021-10-10,35,29299.14
927,Kimberly Davis,001-036-228-0242x29187,ujohnson@hotmail.com,Other,33,2022-05-23,2,36809.59
928,Sharon Bell,001-134-850-6490x5603,watersthomas@armstrong-davis.com,Other,26,2022-05-02,91,36257.85
929,Peter Hicks,272-474-0212x574,obrienbecky@simon.com,Other,34,2020-11-05,24,9874.68
930,Patrick Clark,594-595-8563x938,kathleenweiss@welch.info,Female,39,2021-09-16,92,46716.57
931,Kenneth Hartman,(826)698-6519x8648,julie01@yahoo.com,Other,26,2024-07-19,58,28341.32
932,Jordan Elliott,076-426-3043,kjohnson@hotmail.com,Male,39,2024-09-11,15,48366.56
933,Keith Gray,908-467-4300,cameronrodgers@zimmerman.com,Female,51,2022-05-06,56,6048.23
934,Amber Cook,6333063548,eatonjames@gmail.com,Male,37,2022-04-13,23,16699.83
935,Rebecca Frederick,120-602-3532x217,matthewnorman@gmail.com,Other,42,2022-04-24,86,45583.64
936,Ryan Pena,389-851-4537x34943,lance36@yahoo.com,Other,40,2021-03-02,78,21577.72
937,Amy Allen,707.813.5041,laurarichardson@gmail.com,Other,26,2023-04-04,44,4399.56
938,Mrs. Vicki Montgomery,462.993.0688x01268,monica44@hamilton.org,Male,27,2022-07-15,88,32536.85
939,Jonathan Wood,001-085-004-4155x47766,tiffany05@hubbard.com,Other,45,2020-02-18,56,23196.8
940,Tracy Freeman,641.186.4484,cherrera@garcia-ramirez.com,Female,40,2020-04-22,69,39591.33
941,Laurie Foster,546-738-3765x340,bryantbrian@taylor.com,Male,58,2020-08-02,38,42458.99
942,Susan Fuller,+1-504-272-9284x335,ramostammy@miller.info,Other,60,2020-09-06,56,2013.54
943,Jason Wells,(594)012-4812x56154,ojackson@hotmail.com,Other,28,2020-07-17,42,34949.29
944,Kimberly Cole,+1-398-428-5696x47255,andrew79@hotmail.com,Male,50,2020-09-14,77,46283.95
945,Michael Brown,435.684.3474x7916,dennisnixon@gmail.com,Male,45,2022-02-01,18,33097.04
946,Linda Thomas,178.887.5765,katherine62@jones-curtis.net,Female,53,2021-06-29,88,30166.96
947,Tyler Glass,001-918-098-5688x17531,jerryshields@alvarado-morris.com,Female,59,2020-05-20,44,17096.13
948,Dawn Bowen,499.549.4725x21364,hunterbenjamin@mcbride.com,Other,37,2024-08-07,46,34022.67
949,Mark Mullins,(603)993-7758x1826,david76@sparks.biz,Male,30,2020-03-09,45,35924.83
950,Amanda Mcneil,001-740-999-8378x04166,jasonbrown@lawson.com,Male,19,2020-05-30,96,5909.79
951,Kimberly Bruce,811.573.7461,vchandler@campbell.com,Other,24,2023-03-22,2,22031.01
952,Marissa Walters,408-516-6754x4753,jfuller@arnold.com,Female,23,2023-05-01,16,28215.42
953,Rachael Powell,001-442-255-4846,dgomez@yahoo.com,Other,44,2022-01-09,62,26068.89
954,Terry Wells,001-776-580-6312,crice@anderson-mcgee.com,Female,54,2020-01-09,93,38187.57
955,Danny Phillips,(520)781-9470x36709,kellylinda@hotmail.com,Other,34,2022-11-29,85,19707.76
956,Paul Mckinney,001-739-390-6683,jamiejohnson@gmail.com,Other,58,2023-08-14,61,30529.09
957,Amy Green,054-703-1335,greensean@yahoo.com,Female,58,2024-08-14,78,1672.29
958,Danielle Moore,+1-634-485-5166x0375,hnguyen@oliver.com,Female,47,2022-02-11,44,32561.06
959,Alyssa Smith,831.706.6156,rrussell@williams.com,Male,23,2022-03-14,33,31926.39
960,Crystal Morris,+1-751-882-6266x3133,orichardson@pearson.com,Other,38,2024-07-01,30,3471.64
961,Elaine Lang,340.979.6743x96112,villanuevachristine@gmail.com,Other,18,2024-03-18,94,9284.74
962,Richard Johnson,(970)750-9195x36499,ericmalone@parks.com,Other,43,2023-08-20,93,18518.18
963,Caleb Clay,001-953-787-6960,jeffrey75@wells.com,Male,29,2020-04-02,72,10155.21
964,Tracey Garcia,363.460.0503x597,jacksonstephanie@gmail.com,Other,31,2023-03-22,18,25372.56
965,Edward Merritt,001-856-336-7964,luis94@yahoo.com,Male,38,2024-04-20,22,44107.93
966,Lori Parsons,001-029-974-5130,joshua91@morales-copeland.info,Other,30,2020-08-10,46,41157.91
967,Christine Jackson,+1-189-677-4963x652,westjeremy@cooley.com,Male,32,2021-03-27,52,33611.78
968,Anthony Jensen,904.942.4088,howard52@hotmail.com,Other,42,2024-01-21,69,23274.59
969,Jeff Jones,403-127-4802x5981,hartdonald@hernandez-anderson.com,Male,60,2023-10-04,17,41889.45
970,Ronald Reid,(291)557-3390x7427,kimsims@mitchell-walsh.net,Other,27,2022-08-04,72,10663.25
971,Kaylee Smith,449.174.6273x665,mcfarlandangie@hotmail.com,Male,27,2023-11-05,43,38413.55
972,Calvin Coleman,2246733112,faulknerderek@powell-jacobs.org,Male,53,2025-01-15,38,6285.87
973,Jeffrey Wright,777-201-7297x18460,lloydtonya@gmail.com,Female,54,2024-04-17,49,8389.5
974,Brian Gonzalez,(179)797-9971x78795,kcarson@fisher-wright.com,Female,34,2022-01-31,72,35258.65
975,Michelle Lee,618-003-6170x5315,nmitchell@shepard-edwards.biz,Male,28,2022-11-25,82,15310.49
976,Michael Baldwin,0968425156,joshua98@stein.com,Female,34,2023-06-08,7,22318.25
977,Cheryl Perez,816-315-3634x8723,jasonanderson@munoz.net,Other,56,2020-04-25,63,30258.14
978,Stephen Fernandez,001-757-992-7247,alice63@hotmail.com,Male,47,2020-03-06,38,45489.7
979,Stacey Sullivan,4783678871,marissa71@hotmail.com,Male,30,2024-02-24,45,6197.37
980,Sandra Miller,6343284272,kylemitchell@yahoo.com,Other,28,2023-05-02,47,21598.78
981,Karen Leon,814.995.5708,pattersonmelanie@richmond.com,Female,58,2022-02-22,84,28846.54
982,Lisa Church,790-330-3407x617,zachary92@yahoo.com,Other,51,2023-01-24,41,39431.59
983,Jonathan Richards,+1-673-840-4562x9501,julielong@hotmail.com,Male,45,2020-01-16,19,6701.64
984,Katherine Sullivan,629.995.5474x8556,samanthahall@gmail.com,Other,32,2021-11-01,21,41504.79
985,Christine Arnold,(081)235-9111,austin70@campbell.com,Male,38,2021-04-20,16,15748.72
986,Mr. Zachary Baker,(528)553-8591,proctormichelle@burgess.com,Female,29,2024-02-13,51,32677.6
987,Jennifer Moss,(915)047-7174x161,barbara61@gmail.com,Other,35,2021-06-22,5,38788.29
988,Dana Johnson,+1-116-025-4879x7570,jason79@hotmail.com,Other,58,2024-11-08,4,38009.23
989,Katherine Pearson,857-696-2039x665,watsonmaria@giles.net,Other,45,2022-05-23,23,26188.87
990,David Hunt,001-522-014-9185x08839,ashleydavis@hotmail.com,Female,50,2024-07-16,95,29813.1
991,Megan Lopez,3806240940,scollins@patterson.com,Other,38,2023-03-21,64,11383.32
992,Dr. Mary Valdez MD,844-475-2151x928,lauren85@valenzuela.com,Other,23,2022-07-28,54,13203.37
993,Alan Hines,234-287-9224x70079,umiller@marshall.info,Female,45,2024-12-14,13,31211.91
994,Kevin Bennett,965.580.6478x78380,medinadavid@yahoo.com,Other,18,2023-11-10,89,9903.58
995,Joseph Lopez,929.163.4127,james12@gmail.com,Female,51,2021-10-10,12,26507.13
996,Billy Gutierrez,852-530-7935x28630,josephwilliams@hotmail.com,Male,35,2022-05-12,36,2325.16
